id,name,text,trans,__parsed_extra
3001007010400,真乃,私だけじゃなくて、他のユニットのみんなだって\nおんなじように頑張ってるのに……,不只是我，其他的组合的大家\n也是同样地努力……,
3001007010410,めぐる,もちろん、みんなもそうなんだけどー……！,当然了，大家也的确都在努力——……！,
3001007010420,灯織,……真乃が頑張ってるのだって、本当でしょ？,……但真乃的努力，也不假吧？,
3001007010430,真乃,あ……,啊……,
3001007010440,真乃,灯織ちゃん、めぐるちゃん……\nありがとう,灯织，巡……\n谢谢你们,
3001007010450,真乃,──うん,——嗯,
3001007010460,真乃,えっと、ありがとうっ\nお買い物、済ませないとっ,那个，谢谢\n得先把东西买好呢,
3001007010461,灯織＆めぐる,……,……,
3001007010470,めぐる,いーっぱい買っちゃったね……！\n……灯織、袋ひとつ持とっか？,买了不少东西呢……！\n……灯织，需要帮你提一个吗？,
3001007010480,灯織,ううん、大丈夫……,不用，没关系……,
3001007010490,めぐる,そっか、もし大変になったら言ってね！\n真乃は大丈──,这样啊，如果拿不动了的话就跟我说！\n真乃没问——,
3001007010500,真乃,……,……,
3001007010510,めぐる,……まーの,……真——乃,
3001007010520,真乃,あっ……めぐるちゃん……,啊……巡……,
3001007010530,めぐる,あのね……挨拶のことだけど,那个啊……关于开场白的事,
3001007010540,めぐる,プロデューサーが真乃にお願いしたっていうことは、\nなにかちゃんとした理由があるんだと思うな！,制作人之所以会拜托真乃\n一定有他的道理！,\n一定有他认为好的理由在
3001007010550,真乃,めぐるちゃん……,巡……,
3001007010560,灯織,私も……プロデューサーは\n真乃だからお願いしたんだって思う,我也觉得……制作人他\n正因为是真乃，所以才会放心把这事交给你,
3001007010570,灯織,どういう理由かは、今はわからなくても……,尽管现在不知道，其中的理由……,
3001007010580,灯織,真乃は、それがわかった時に\nその理由に負けないように、もっと頑張ればいい,只要真乃更加努力下去\n就能在得知其中的理由时，做到不与其逊色,
3001007010590,真乃,灯織ちゃん……,灯织……,
3001007010600,真乃,いっぱい考えてくれて……ありがとう,替我考虑了这么多……谢谢你,
3001007010610,真乃,プロデューサーさんが私を選んでくれたのは……\nきっと、私が一番頑張りなさいってことだよね,制作人选我……\n一定，是希望我成为最努力的那个吧,
3001007010620,真乃,……むんっ,……嗯,
3001007010630,めぐる,あはは\nそれはちょっと違ってるかもだけど……,哈哈\n那可能稍微有点不一样……,
3001007010640,めぐる,でも、そういうことなら！\nわたしも負けないようにしないと！,不过，要是那样的话！\n我也不能输呢！,
3001007010650,灯織,じゃあ、私も負けてられない,那，我也不会输,
3001007010660,真乃,う、うんっ\n私も……負けないっ,嗯、嗯\n我也……不会输,
3001007010661,一同,ふふっ,呵呵,
3001007010670,めぐる,そーしーたーらー……！\nはい、これっ！,那——样——的——话……！\n看，这个！,
3001007010680,真乃,ほわ……\nこれ……マイク？,呼哇……\n这是……麦克风？,
3001007010690,めぐる,そう、おもちゃのマイク！\nさっき見つけて、買っちゃった！,对，玩具麦克风！\n刚刚正好看到，就买了！,
3001007010700,めぐる,これでいーっぱい練習すれば\nきっといい挨拶も思いつくよ！,靠着这个去不断反复练习\n肯定能想出不错的开场白！,
3001007010710,灯織,そうだね……\n練習をたくさんすればわかることもあると思う,对啊……\n有些事只需要多加练习就能想明白了,
3001007010720,真乃,そっか……\nうん、そうだよね,这样啊……\n嗯，也是呢,
3001007010730,真乃,灯織ちゃん、めぐるちゃんっ\nい、今から挨拶の練習、お手伝いしてもらってもいいかな？,灯织，巡\n关于稍后的练习，能来给我帮帮忙吗？,
3001007010740,灯織,もちろん！,当然！,
3001007010750,めぐる,えへへっ、\nじゃあ事務所まで、挨拶の特訓だね！,欸嘿嘿\n那我们回事务所去，开始口才特训吧！,\n那就到事务所去，开始开场白特训！
info,produce_events/300100701.json,,,
译者,,,,
