id,name,text,trans,__parsed_extra
0000000000000,プロデューサー,ええ……イルミネの魅力というものを考えた時に\n伝えきれてないものが、まだあるんじゃないかと,嗯……我在思考关于illumination STARS的魅力\n可能还有一些没能传达出来的东西,
0000000000000,プロデューサー,そのために……３人のために\nできることが、まだまだ…………,为此……为了她们三人\n我还有很多事情可以做…………,
0000000000000,プロデューサー,……ひょっとしたら\n私のエゴなのかもしれないですが,……或许\n是我的私心吧,
0000000000000,雑誌編集者,エゴかぁ……いいじゃないですか！\nそういうの、好きですよ,私心吗……这没什么不好！\n我还挺喜欢这种的,
4001073030230,真乃,あ……プロデューサーさん……,啊……制作人先生……,
4001073030240,灯織,プロデューサー\nお疲れ様です,制作人\n辛苦了，,
0000000000000,プロデューサー,ああ……みんな,啊……大家,
4001073030250,めぐる,…………引退,…………引退,
0000000000000,共演したアイドル,私、ずっとイルミネ────\n八宮さんみたいになれたらって思ってたんです,我一直都想着要是能成为像illumina────\n像八宫小姐那样的偶像就好了,
4001073030260,めぐる,……え？,……诶？,
0000000000000,共演したアイドル,自分なりに追いかけてきたつもりだったんですけど\n自分のこと騙すのが、もう辛くなってきちゃって,我原本想按自己的步调追赶上来\n但是自欺欺人又让我觉得很痛苦,
4001073030270,めぐる,…………,…………,
0000000000000,共演したアイドル,でも、さっき目の前で見てて\nやっぱり自分には無理かなって,不过，果然只有在亲眼看到之后\n才能确信我是做不到,
0000000000000,共演したアイドル,────すみません\n何当たり前のこと言ってんだって話ですよね……,────抱歉\n说的都是些理所当然的话吧……,
0000000000000,共演したアイドル,私は……八宮さんじゃないんだから,我……又不是八宫小姐,
4001073030280,めぐる,……\n──────,……\n──────,
4001073030290,めぐる,…………,…………,
0000000000000,白紙の文書,持たざる者のために,为了那些一无所有的人,
4001073030300,灯織,どうしたんですか？,怎么了？,
0000000000000,プロデューサー,あ、いや……\nはは、ちょっとボーッとしてた,啊，没有……\n哈哈，稍微有点分心了,
0000000000000,プロデューサー,……あれ\nめぐるは？,……咦\n巡呢？,
4001073030310,真乃,あ、めぐるちゃんは先に────,啊，巡已经────,
0000000000000,白紙の文書,持てる者は\nどんな言葉をかけられるだろう,所有者\n又能说出怎样的话语呢？,
4001073030320,真乃,めぐるちゃん……っ\nお待たせ……,巡……\n让你久等了……,
0000000000000,プロデューサー,……めぐる？,……巡？,
0000000000000,白紙の文書,遠ざけられたその時\n光はどのように形を変えるのだろう,被疏远的那一刻\n光又会如何改变形态呢？,
0000000000000,ルポライター,…………,…………,
0000000000000,白紙の文書,光の形が\n問い直される時が来た,光迎来了\n被重新审视形态的时刻,
info,game_event_communications/400107303.json,,,
译者,,,,
