id,name,text,trans,__parsed_extra
0000000000000,プロデューサー,うん\n俺も、灯織が嘘をついてるなんて思ってないよ,嗯\n我也没觉得灯织有在撒谎,
0000000000000,プロデューサー,ありがとう、みんな\n素直な感想を言ってくれて,谢谢大家\n坦诚地将感想告诉了我,
0000000000000,プロデューサー,だから────俺も正直に話すよ,所以────我也会坦诚跟你们说,
0000000000000,医師,ど、どうしたの\n急に……,怎、怎么了\n突然……,
0000000000000,ルポライター,……,……,
0000000000000,医師,え……間違ってないよね？\nそう書いてるけど、年齢,诶……你没写错吧？\n这上面写的，年龄,
0000000000000,ルポライター,…………すみません,…………对不起,
0000000000000,医師,はは……\nびっくりさせないでよ,哈哈……\n别吓我啊,
0000000000000,医師,ダメだよー\nいつまでも若くないんだから,不行哦~\n你已经不是年轻人了,
0000000000000,ルポライター,…………,…………,
0000000000000,医師,自分に嘘ついてると\nあとで自分に仕返しされちゃうよ,欺骗自己\n终将会被自己反噬的,
0000000000000,医師,人間もただの動物なんだから\n言葉があるから、つい忘れちゃうけど……あははっ！,人类也只是动物而已\n因为存在语言，所以很容易就会忘记这一点……啊哈哈！,
0000000000000,ルポライター,…………,…………,
0000000000000,プロデューサー,正直、世間の人が言うように\n少し強引な展開だなってところがあったと思う,说实话，就像大家说的那样\n我觉得剧情确实有些牵强,
0000000000000,プロデューサー,今回の映画がよかったかと聞かれれば……\n同意できない部分が少なからずあったことは事実だ,如果问我这部电影好不好……\n确实有不少我无法苟同的地方,
0000000000000,プロデューサー,でも、みんなの意見がおかしいとも思わない\n本当に楽しめたなら、無理に貶す必要はないよ,但是，我也不觉得大家的意见有什么问题\n如果真的觉得好看，就没必要刻意去贬低它,
0000000000000,プロデューサー,それに、これはれっきとした宣伝の仕事だから\n思ったことを正直に伝えることが正しいとは限らない,况且，这毕竟也是份正式的宣传工作\n在工作中，有时坦率地表达个人想法未必就是最合适的,
0000000000000,プロデューサー,たとえ、そういう言葉を\nファンから求められたとしても,即使，粉丝们\n希望听到那样的话,
4001073070311,一同,………………,………………,
0000000000000,ルポライター,１、２、３……４、５\n────うわ、ここも…………,1，2，3……4，5\n────哇，这里也…………,
0000000000000,ルポライター,…………はは,…………哈哈,
0000000000000,ルポライター,こんなにあったか……皺,竟然有这么多啊……皱纹,
0000000000000,ルポライター,…………これが────俺,…………这就是────我,
4001073070320,めぐる,なんて言えば、よかったのかな……,我应该说些什么才好呢……,
4001073070321,真乃＆灯織,……,……,
4001073070330,めぐる,……\nどんな声をかけてあげたら────,……\n要说什么样的话才能────,
0000000000000,プロデューサー,……──────,……──────,
0000000000000,off,言葉は──────,话语──────,
select,,言葉は、言葉だ,话语本身，就是话语,
0000000000000,プロデューサー,言葉を紡ぐ人自身の気持ちは\nどうしたって、そのままの形では届かないのかもしれない,无论用何种话语，\n可能都无法原封不动地传达出本意,
0000000000000,ルポライター,────痛っ,────痛,
0000000000000,白紙の文書,ルポルタージュ,报告文学（reportage）,
0000000000000,白紙の文書,事実を客観的に叙述する文学形態,以客观角度去叙述事实的文学形式,
0000000000000,ルポライター,…………,…………,
0000000000000,プロデューサー,……けど、それは\n決して悪いことだけじゃないと思うんだ,……但是，我认为\n那绝非只有坏事,
0000000000000,プロデューサー,今回、イルミネの記事を書いてくださる\nライターさんがそうだったように,就像这次为illumination STARS撰写报道的\n记者先生那样,
4001073070331,一同,え……？,诶……？,
0000000000000,プロデューサー,あのライターさん、本当は\nアイドルに対して否定的な人らしくてさ,那位记者，其实\n对偶像持否定态度,
4001073070340,めぐる,そうなの……！？,真的吗……！？,
0000000000000,ルポライター,くそっ……\n藪医者,可恶……\n庸医,
0000000000000,白紙の文書,なんのことはない,不必多说,
0000000000000,白紙の文書,言葉に逃げていたのは────,逃避于话语的，是────,
0000000000000,ルポライター,……痛い,……疼,
0000000000000,ルポライター,…………痛いなぁ,…………真疼啊,
0000000000000,プロデューサー,けど……俺が目にしてきたどの記事よりも\nアイドルに真摯に向き合ってるように見えて……,但是……那篇文章对偶像的态度\n比我见过的任何文章都要真挚……,
0000000000000,プロデューサー,彼の本に、ちょっと救われたことがあるんだ\n書いた本人は、そんなつもりはなかったかもしれないけど,我曾从他的书中得到过些许慰籍\n尽管作者本人可能并没有这样的意图,
0000000000000,プロデューサー,みんなにどんな言葉をかけてあげられるだろうって\n……俺自身、ずっと考え続けてきた身だからさ,我应该对大家说些什么呢\n……我自己也一直在思考这个问题,
4001073070350,灯織,プロデューサーも……？,制作人也……？,
0000000000000,プロデューサー,もちろん\nそれが俺にとって、何より大事な仕事だから,当然\n这对我来说，是最重要的工作,
4001073070351,一同,…………,…………,
0000000000000,プロデューサー,それで、今回のイルミネの記事をお願いしたんだ\nそんな人だからこそ、見える形があるかもしれないと思って,所以，我才请他来写这次illumination STARS的报道\n由他来写的话，说不定会有不一样的视角,
0000000000000,off,わからないから探して、見つけて、考えて\nまた探して────,因为不了解所以去寻找、找到、思考\n然后再寻找────,
4001073070360,off,探したのに\n見つからなくて,苦苦寻找\n却找不到,
4001073070370,off,見つけたのに\n伝わらなくて……,找到了\n却无法传达……,
4001073070380,off,伝わったのに……\n傷つけて,传达了\n却造成了伤害,
4001073070390,off,知っていくと\n知らないことが増えていって,了解得越多\n不知道的事情也越多,
4001073070400,off,便利だけど\n不便で,便利却又\n不便,
4001073070410,off,冷たいけど\nあたたかい……,冰冷却又\n温暖……,
0000000000000,off,それが、本気で向き合った言葉なら\n紡いだ人の思いを超えて、いつか────,假如那是真心诚意传递出的话语，\n那么总有一天能超越编织出它的人的想法（传达给对方）———,
0000000000000,母親,『やっと出た』,『终于接电话了』,
0000000000000,母親,『元気？』,『还好吗？』,
0000000000000,ルポライター,…………うん,…………嗯,
0000000000000,母親,『ご飯食べてる？』,『有好好吃饭吗？』,
0000000000000,ルポライター,……ん,……嗯,
0000000000000,母親,『……？\n鼻詰まってんの？　声』,『……？\n鼻塞了？你的声音』,
0000000000000,ルポライター,……\nちょっと足、怪我して,……\n脚稍微受了点伤,
0000000000000,母親,『気をつけなさい\nもう若くないんだから』,『小心点\n你已经不年轻了』,
0000000000000,ルポライター,…………,…………,
0000000000000,ルポライター,はは……なんか、疲れた,哈哈……感觉，有点累了呢,
0000000000000,ルポライター,自分騙すの,欺骗自己,
0000000000000,母親,『そう？　よくわからないけど\nたまには帰っといで』,『是吗？虽然不太明白\n但偶尔也回来看看吧』,
0000000000000,ルポライター,…………はい,…………好,
4001073070420,めぐる,なんだろうねー,究竟该说什么呢——,
4001073070430,真乃,うん……,嗯……,
4001073070440,真乃,難しい……,好难……,
4001073070450,灯織,うん,嗯,
0000000000000,プロデューサー,…………うん,…………嗯,
info,game_event_communications/400107307.json,,,
译者,,,,
