id,name,text,trans,__parsed_extra
0000000000000,真面目そうな女性,お願いします……一緒にこの不条理な社会を\n私たちと一緒に変えていってくれませんか？,拜托了……请和我们一起\n改变这个不合理的社会吧？,
4001073020160,真乃,わ、私…………,我、我…………,
0000000000000,プロデューサー,宣伝資料、いただいてるから\n今度の番組が落ち着いたら、目を通しておいてくれ,宣传资料已经拿到了\n等目前的节目结束后，来看一下吧,
4001073020170,灯織,こんなにたくさん……,这么多……,
4001073020180,めぐる,責任重大……,责任重大……,
0000000000000,プロデューサー,……真乃？,……真乃？,
4001073020190,真乃,あ……すみません……\n……その……,啊……对不起……\n……那个……,
4001073020200,真乃,……ちゃんと伝えられるかなって……\n考えてしまって……,……我在想我能不能传达清楚……\n所以……,
4001073020210,真乃,…………,…………,
0000000000000,真面目そうな女性,────あっ,────啊,
0000000000000,真面目そうな女性,すみません────大丈夫です,对不起────没关系的,
4001073020220,真乃,え……？,诶……？,
4001073020230,真乃,…………,…………,
0000000000000,女性の先輩,何やってんの、もう……\n引き際……！　すぐ次行かないと,你在干什么啊，真是的……\n要适可而止……！还不赶紧去找下一个,
0000000000000,真面目そうな女性,は、はい……,是、是……,
0000000000000,女性の先輩,どう見ても脈ないでしょ、あんな綺麗な子\nもっと悩みとか抱えてそうな子を狙わないと,那种漂亮的孩子怎么看都没戏吧\n得伺机找那种看起来有很多烦恼的孩子才行,
0000000000000,真面目そうな女性,すみません……,对不起……,
0000000000000,女性の先輩,うちも遊びでやってるわけじゃないんだから\n真面目にやってくれないと,我们又不是在闹着玩\n不好好干怎么行,
0000000000000,プロデューサー,もちろん、事前の下調べやアピールポイントを\nしっかり知っておく必要はあるけど……,当然，需要事先做好预习\n好好了解一下亮点场景……,
0000000000000,プロデューサー,やることをしっかりやって臨むことができれば\nきっと大丈夫だ……！,只要做好功课，全力以赴\n就一定没问题……！,
4001073020240,めぐる,ごめーん……！,抱歉~……！,
4001073020250,めぐる,真乃……！,真乃……！,
4001073020260,めぐる,……っ、ごめんねー！\n電車遅れちゃって……,……抱、抱歉～！\n电车晚点了……,
4001073020270,真乃,ううん……平気だよ……,没事……没关系……,
4001073020280,めぐる,灯織からさっき振付の動画送ってもらったから\nあとで一緒に見よう！,刚才灯织给我发了段舞蹈视频\n等会儿我们一起看吧！,
4001073020290,真乃,うん……,嗯……,
4001073020300,めぐる,灯織が来れないから残念だけど\n真乃がいてくれるから嬉しいなー,虽然很遗憾灯织来不了了\n但有真乃在就很开心啦~,
4001073020310,めぐる,そうだ！　いっぱい頑張って\nふたりで灯織をびっくりさせちゃおう！,对了！我们好好努力\n给灯织一个惊喜吧！,
4001073020320,真乃,……うん……,……嗯……,
0000000000000,宣伝担当者,ありがとうございます\nおかげさまで希望が持てそうです,非常感谢\n多亏了您，我才看到了希望,
0000000000000,プロデューサー,いえいえ、そんな……！\n結果でお応えできるよう善処します,不不，没有的事……！\n我会尽力拿出相应的成果回复您的,
0000000000000,宣伝担当者,なかなかね、何が売れるかわからない時代なので\n種はできるだけ蒔いておきたくて……,现在这个时代，真的很难说什么会走红\n所以我想尽可能地去尝试多种不同的形式……,
0000000000000,宣伝担当者,……そうだ、もしよろしければ\n近くに美味い店があるんですけど、どうです？,……对了，如果您方便的话\n附近有一家很好吃的店，您想去吗？,
0000000000000,プロデューサー,！\nぜひ……！,！\n好啊……！,
4001073020330,灯織,めぐる……？,巡……？,
4001073020340,灯織,──────……,──────……,
4001073020350,灯織,『お疲れ様\n今終わって帰るよ』,『辛苦了\n我这边已经结束了，这就回去』,
0000000000000,困っている女性,────あっ！,────啊！,
4001073020360,灯織,……！,……！,
0000000000000,困っている女性,あーもう……,啊——真是的……,
4001073020370,真乃,素敵な映画だね……,是一部很棒的电影呢……,
4001073020380,めぐる,ね！\nこんなふうに誰かを助けられるようになりたいなぁ,是啊！\n真希望自己也能像这样帮助别人啊,
4001073020390,灯織,────……,────……,
4001073020400,灯織,あ、あの……,啊、那个……,
0000000000000,困っている女性,……え？,……诶？,
4001073020410,灯織,……\n手伝います……！,……\n我来帮忙……！,
0000000000000,困っている女性,……あー\nや、全然大丈夫ですよ,……啊~\n不、真的没关系的,
4001073020420,灯織,……ふたりだと、すぐですから……！,……两个人的话，很快就能收拾好的……！,
0000000000000,プロデューサー,……！\nすみません、ありがとうございます,……！\n不好意思，麻烦您了,
0000000000000,宣伝担当者,……まぁ、そんな感じで\n横軸のアイデアも考えてるところでして,……额，就类似这种感觉\n我们也在考往虑往横向开展,
0000000000000,宣伝担当者,せっかくイルミネのみなさんに頑張ってもらうので\nそこに絡めたストーリーみたいなものがあってもいいなと,承蒙illumination STARS各位的努力\n感觉也可以考虑加入一些与此相关的故事,
0000000000000,プロデューサー,なるほど……,原来如此……,
0000000000000,宣伝担当者,アイドルが一緒に汗をかくとか……？\nそういう、実際の成長をともなう背景が見えると……,偶像们一起挥洒汗水之类的……？\n如果能将这种真实存在的成长作为背景……,
0000000000000,プロデューサー,イルミネがやることの意義……,illumination STARS所行动的意义……,
0000000000000,宣伝担当者,そうそう！　なんなら、ご提案いただいても\n全然ウェルカムですし……,没错！如果您有任何建议\n我们也非常欢迎……,
0000000000000,宣伝担当者,露骨に数字を追うと、かえって逃げられる時代なので\nパブリシティの延長でできることなら、なんでも,在这个时代，如果一味露骨地追求数据，反而会适得其反\n所以才想尽可能地去拓展宣传维度,
4001073020430,灯織,……\nこれで全部だと思います,……\n我想这些就是全部了,
0000000000000,困っている女性,あ、はい……,啊，好的……,
0000000000000,困っている女性,……ありがとうございます,……谢谢,
4001073020440,灯織,いえ……,不客气……,
4001073020450,灯織＆困っている女性,────……っ,────……,
0000000000000,困っている女性,────もう……！,────真是的……！,
4001073020460,灯織,……！,……！,
0000000000000,困っている女性,────あっ,────啊,
4001073020470,灯織,あ、大丈夫です\n手伝いますから……,啊，没关系\n我会帮忙的……,
0000000000000,困っている女性,……はぁー、最悪！\nダメだ、私,……哈~，太糟糕了！\n我不行了,
4001073020480,灯織,……えっ,……诶,
0000000000000,困っている女性,ごめんなさい……,对不起……,
4001073020490,灯織,……あの……\n私、何か────,……那个……\n我，做了什么────,
0000000000000,困っている女性,ううん、違うの\nあなたじゃなくて……,不不，不是的\n不是因为你……,
0000000000000,困っている女性,私、こういうことされるの苦手で\n素直にありがとうって思えなくて,我不喜欢被这样对待\n没办法坦率地觉得感谢,
4001073020500,灯織,あ…………,啊…………,
0000000000000,困っている女性,勝手に助けられた人にされるのが嫌っていうか\nありがとうって、言わなきゃいけなくなるのが……,我讨厌被别人擅自协助\n或者说，我讨厌不得不道谢……,
0000000000000,困っている女性,感謝くらい自分のタイミングでしたいのに\nなんとなく強要されてるような気がして,感谢这种事我想按照自己的节奏来\n现在这种情况感觉像在迫使我感谢一样,
0000000000000,困っている女性,ごめんなさい、嫌な気分にさせちゃって\nせっかく声かけてくれた人に……最悪,对不起，让您感到不快了\n明明你好心帮忙……我真是太差劲了,
4001073020510,灯織,……す、すみません\n私が…………,……对、对不起\n是我…………,
0000000000000,困っている女性,違う違う……おかしいのはこっちで……\nせっかく────あーもう……！,不不……奇怪的是我……\n明明你────啊真是的……！,
0000000000000,困っている女性,はぁー\n無理して応えようとするから……,哈\n是我太把自己当回事了……,
0000000000000,困っている女性,あなたが立派であることとは何も関係ないから、ね\nごめんなさい、人間できてなくて……,这和你的优点没有任何关系，真的\n对不起，我真是不像话……,
0000000000000,宣伝担当者,────あ、もうこんな……\nいやー楽しかった、ありがとうございました,────啊，已经这么晚了……\n聊得很愉快，太感谢您了,
0000000000000,プロデューサー,とんでもないです……！\nこちらこそ貴重なお話をありがとうございました,哪里哪里……！\n承蒙您与我分享宝贵的经验,
0000000000000,宣伝担当者,先にお会計してきちゃうんで\nちょっと待っててもらえますか,我先去结账了\n能等我一下吗？,
0000000000000,プロデューサー,すみません、何から何まで……,真是不好意思，什么都让您……,
0000000000000,プロデューサー,……ふぅ,……呼~,
0000000000000,隣席の声１,────ほら\n３人組の……,────看\n那组三人组的……,
0000000000000,隣席の声２,あー、イルミネーションスターズ,啊~，是illumination STARS,
0000000000000,プロデューサー,……,……,
4001073020520,灯織,……！,……！,
4001073020530,灯織,……びっくりした\nどうしたの？,……吓了我一跳\n怎么了？,
4001073020540,めぐる,『ごめんね！\nいきなり電話しちゃって』,『对不起！\n突然打电话过来』,
4001073020550,灯織,────あっ\nそっか、返信忘れて……,────啊\n原来如此，忘记发回复了……,
4001073020560,めぐる,『ううん、それは大丈夫！』,『不不，和那个没关系！』,
4001073020570,めぐる,『いろいろ話しておきたいことあったんだけど……\nんーと、思い出すからちょっと待ってね……』,『有些事情想和你聊聊……\n嗯，让我想一想，稍等一下……』,
4001073020580,めぐる,『んー、んー、んー、んー……』,『嗯——，嗯——，嗯——，嗯——……』,
4001073020590,灯織,……,……,
4001073020600,灯織,あ……今日ごめんね\n自主練、行けなくて,啊……今天真是不好意思\n没能去自主练习,
4001073020610,めぐる,『ううん、全然だよー\nあと１回合わせられる日あるから』,『没关系的啦——\n不是还有一天合练日吗』,
4001073020620,灯織,……そうだね,……是呢,
4001073020630,めぐる,『ありがとう、灯織！』,『谢谢你，灯织！』,
4001073020640,灯織,……えっ？,……诶？,
4001073020650,めぐる,『ダンスの動画、送ってくれたでしょ？\nおかげで真乃もわたしもすごく助かったから』,『你发了舞蹈视频过来吧？\n多亏了你，我和真乃都觉得大受启发』,
4001073020660,めぐる,『灯織のアドバイスもわかりやすかったし……\nだから、今日は灯織のおかげ！』,『灯织提的建议也非常清晰明了……\n所以，今天真是多亏了你！』,
4001073020670,灯織,…………そんな,…………没有的事,
4001073020680,灯織,……\n何も、してないよ,……\n我什么都没做啊,
0000000000000,隣席の声１,正直、苦手なんですよ\nああいうグループ,说实话，我不太喜欢\n那种组合,
0000000000000,隣席の声１,いるでしょ、いつも明るくて前向きな────\n親切が服着てるような人たち,是会有的吧，总是那样乐观向上────\n仿佛是善意的化身,
0000000000000,隣席の声１,ポジティブ・アレルギーっていうのかな\nまるで、こっちまで元気じゃないといけなくなるというか,该说是对阳光过敏吗\n就像是，我也必须得积极起来才行一样,
0000000000000,隣席の声２,いい子たちだと思うけどなぁ\n必要とされてるから売れてるわけでしょう,我觉得她们是好孩子啊\n正因为被人需要着，所以才会受欢迎吧,
0000000000000,隣席の声１,それは否定しませんよ\nけど、それに息苦しさを感じてる人もいて……,我不否认这一点\n但也有人会因此感到窒息……,
0000000000000,隣席の声１,見てると、こう、体力が持っていかれるような……\n太陽だって、ずっと見ていられないでしょ,看着她们，就感觉像是被抽走了活力一样……\n就算是太阳，也不能总是盯着看吧,
0000000000000,隣席の声２,中学生の反抗期じゃないんだから……\nアイドルってそういうものじゃないですか,你也不是叛逆期的初中生了……\n身为偶像不就该得那样吗？,
0000000000000,隣席の声１,そうだけど……\n綺麗事じゃ、目の前の現実は────,话是这么说……\n但光说漂亮的话，又于事无补────,
0000000000000,プロデューサー,………………,………………,
0000000000000,隣席の声１,ほら……こうやって何か言うと\n何言っても、こっちが悪者になってしまう,你看……就像这样\n不管我说些什么，都像是我在挑刺找茬一样,
0000000000000,隣席の声１,ポジティブなものだけ、人のためになってると思われて\n……僕らだって、頑張ってやってるのに……！,只有积极的东西，才上得了台面\n……但我也已经相当努力了啊……！,
0000000000000,隣席の声２,飲みすぎですって……\nストイックも、そこまでいくと極端ですよ,你喝太多了……\n就算是自制，也不至于这么苛刻,
0000000000000,隣席の声１,むしろ足りないくらいです\nまだまだ────,不如说还远远不够\n还差得远呢────,
0000000000000,宣伝担当者,プロデューサーさん,制作人先生,
0000000000000,宣伝担当者,すみません、お待たせしちゃって\nレジ、けっこう混んでて……,不好意思，久等了\n收银台人有点多……,
0000000000000,プロデューサー,いえいえ……！,没事没事……！,
0000000000000,宣伝担当者,大丈夫ですか？,您还好吗？\n,
0000000000000,プロデューサー,……ええ！\n大丈夫です、行きましょう,……嗯！\n没事的，我们走吧,
info,game_event_communications/400107302.json,,,
译者,,,,
