id,name,text,trans,__parsed_extra
0000000000000,雑誌編集者,あれだけ嫌がってたのに……この仕事\nもっと振ってもいいってことですかね,你之前那么讨厌……这项工作\n以后我可以多分配给你一些吗？,
0000000000000,ルポライター,────待って待って！\nまた皺が増える……,────等等等等！\n又会长皱纹的……,
0000000000000,白紙の文書,誰にも読まれることのない\n大人げない反抗記は、ひとまずここで息を止めよう,无人阅读的\n幼稚的反抗记录，就先到此为止吧,
0000000000000,プロデューサー,みんな、ちょっといいかな,各位，打扰一下,
4001073080280,めぐる,なになにー？,什么什么？,
4001073080290,灯織,あ……もしかして、これ……,啊……莫非是，这个……,
4001073080300,真乃,私たちの記事……っ,关于我们的报道……,
0000000000000,プロデューサー,ネットでも話題らしくてさ\n力作みたいだ,听说在网上也引起了话题\n好像成了他的力作,
4001073080310,真乃,楽しみ……っ,好期待……,
4001073080320,灯織,うん,嗯,
4001073080330,めぐる,私たちのこと\nどんなふうに書いてくれてるのかな……！？,他会以怎样的话语\n来叙述我们呢……！？,
0000000000000,イルミネの特集記事,私たちは、光について語らなければならない,我们必须讲述，关于光的故事,
info,game_event_communications/400107308.json,,,
译者,,,,
